gene	RCP	LCP
ENSG00000231595	  0.001	  0.001
ENSG00000156042	  0.000	  0.001
ENSG00000166479	  0.000	  0.001
ENSG00000132840	  0.000	  0.001
ENSG00000271978	  0.000	  0.001
ENSG00000165417	  0.000	  0.001
ENSG00000238228	  0.001	  0.001
ENSG00000165121	  0.000	  0.001
ENSG00000179915	  0.000	  0.001
ENSG00000142173	  0.000	  0.001
ENSG00000121797	  0.000	  0.001
ENSG00000227540	  0.000	  0.001
ENSG00000277873	  0.001	  0.001
ENSG00000123297	  0.000	  0.001
ENSG00000113532	  0.000	  0.001
ENSG00000263069	  0.001	  0.001
ENSG00000152463	  0.000	  0.001
ENSG00000151092	  0.001	  0.001
ENSG00000187166	  0.000	  0.001
ENSG00000112182	  0.001	  0.001
ENSG00000226636	  0.000	  0.001
ENSG00000121413	  0.001	  0.001
ENSG00000122965	  0.000	  0.001
ENSG00000283273	  0.001	  0.001
ENSG00000078177	  0.001	  0.001
ENSG00000270804	  0.001	  0.001
ENSG00000167220	  0.000	  0.001
ENSG00000042088	  0.001	  0.001
ENSG00000237238	  0.001	  0.001
ENSG00000267547	  0.001	  0.001
ENSG00000259592	  0.001	  0.001
ENSG00000242779	  0.001	  0.001
ENSG00000250708	  0.001	  0.001
ENSG00000158161	  0.000	  0.001
ENSG00000213906	  0.000	  0.001
ENSG00000160991	  0.001	  0.001
ENSG00000132693	  0.001	  0.001
ENSG00000139173	  0.001	  0.001
ENSG00000241015	  0.001	  0.001
ENSG00000254701	  0.001	  0.001
ENSG00000118257	  0.001	  0.001
ENSG00000185946	  0.001	  0.001
ENSG00000179523	  0.000	  0.001
ENSG00000170089	  0.001	  0.001
ENSG00000213197	  0.000	  0.001
ENSG00000266947	  0.001	  0.001
ENSG00000205362	  0.001	  0.001
ENSG00000262222	  0.001	  0.001
ENSG00000111671	  0.001	  0.001
ENSG00000225872	  0.001	  0.001
ENSG00000145016	  0.000	  0.001
ENSG00000148498	  0.000	  0.001
ENSG00000111845	  0.001	  0.001
ENSG00000196214	  0.001	  0.001
ENSG00000271980	  0.001	  0.001
ENSG00000272010	  0.000	  0.001
ENSG00000159763	  0.000	  0.001
ENSG00000258301	  0.000	  0.001
ENSG00000254165	  0.000	  0.001
ENSG00000255418	  0.000	  0.001
ENSG00000140853	  0.001	  0.001
ENSG00000283413	  0.001	  0.001
ENSG00000101132	  0.000	  0.001
ENSG00000127366	  0.000	  0.001
ENSG00000229422	  0.001	  0.001
ENSG00000273151	  0.000	  0.001
ENSG00000178722	  0.001	  0.001
ENSG00000182134	  0.001	  0.001
ENSG00000122033	  0.000	  0.001
ENSG00000262728	  0.001	  0.001
ENSG00000154822	  0.001	  0.001
ENSG00000168813	  0.001	  0.001
ENSG00000182636	  0.001	  0.001
ENSG00000171346	  0.000	  0.001
ENSG00000047249	  0.000	  0.001
ENSG00000132507	  0.001	  0.001
ENSG00000087301	  0.000	  0.001
ENSG00000236801	  0.000	  0.001
ENSG00000143376	  0.001	  0.001
ENSG00000272518	  0.000	  0.001
ENSG00000275160	  0.001	  0.001
ENSG00000162494	  0.000	  0.001
ENSG00000116793	  0.000	  0.001
ENSG00000202363	  0.000	  0.001
ENSG00000104299	  0.000	  0.001
ENSG00000215022	  0.000	  0.001
ENSG00000163214	  0.000	  0.001
ENSG00000161267	  0.001	  0.001
ENSG00000136153	  0.001	  0.001
ENSG00000156097	  0.000	  0.001
ENSG00000074657	  0.001	  0.001
ENSG00000070501	  0.000	  0.001
ENSG00000160951	  0.000	  0.001
ENSG00000271870	  0.001	  0.001
ENSG00000163884	  0.001	  0.001
ENSG00000138411	  0.000	  0.001
ENSG00000115665	  0.001	  0.001
ENSG00000182667	  0.001	  0.001
ENSG00000149300	  0.001	  0.001
ENSG00000254772	  0.000	  0.001
ENSG00000106305	  0.001	  0.001
ENSG00000160838	  0.001	  0.001
ENSG00000278238	  0.000	  0.001
ENSG00000120875	  0.000	  0.001
ENSG00000009950	  0.001	  0.001
ENSG00000143799	  0.001	  0.001
ENSG00000225067	  0.000	  0.001
ENSG00000211448	  0.001	  0.001
ENSG00000105707	  0.000	  0.001
ENSG00000082516	  0.000	  0.001
ENSG00000271075	  0.000	  0.001
ENSG00000172785	  0.001	  0.001
ENSG00000051620	  0.000	  0.001
ENSG00000170906	  0.001	  0.001
ENSG00000074181	  0.000	  0.001
ENSG00000258676	  0.001	  0.001
ENSG00000250303	  0.000	  0.001
ENSG00000225578	  0.001	  0.001
ENSG00000175535	  0.000	  0.001
ENSG00000234665	  0.001	  0.001
ENSG00000166401	  0.000	  0.001
ENSG00000148719	  0.000	  0.001
ENSG00000110203	  0.001	  0.001
ENSG00000228203	  0.001	  0.001
ENSG00000162734	  0.000	  0.001
ENSG00000019169	  0.001	  0.001
ENSG00000154127	  0.000	  0.001
ENSG00000140403	  0.001	  0.001
ENSG00000149050	  0.000	  0.001
ENSG00000164825	  0.000	  0.001
ENSG00000283236	  0.000	  0.001
ENSG00000237596	  0.000	  0.001
ENSG00000185477	  0.001	  0.001
ENSG00000219755	  0.000	  0.001
ENSG00000213753	  0.001	  0.001
ENSG00000096872	  0.000	  0.001
ENSG00000165983	  0.000	  0.001
ENSG00000133107	  0.001	  0.001
ENSG00000007237	  0.000	  0.001
ENSG00000122386	  0.001	  0.001
ENSG00000122477	  0.001	  0.001
ENSG00000101333	  0.000	  0.001
ENSG00000261614	  0.000	  0.001
ENSG00000272791	  0.000	  0.001
ENSG00000105509	  0.001	  0.001
ENSG00000276291	  0.000	  0.001
ENSG00000196199	  0.000	  0.001
ENSG00000086061	  0.001	  0.001
ENSG00000133112	  0.000	  0.001
ENSG00000244256	  0.000	  0.001
ENSG00000111676	  0.001	  0.001
ENSG00000138398	  0.000	  0.001
ENSG00000175287	  0.001	  0.001
ENSG00000235121	  0.000	  0.001
ENSG00000134077	  0.000	  0.001
ENSG00000066739	  0.000	  0.001
ENSG00000114993	  0.000	  0.001
ENSG00000166377	  0.000	  0.001
ENSG00000105516	  0.000	  0.001
ENSG00000203801	  0.000	  0.001
ENSG00000059691	  0.000	  0.001
ENSG00000091732	  0.000	  0.001
ENSG00000235065	  0.000	  0.001
ENSG00000232341	  0.000	  0.001
ENSG00000140323	  0.000	  0.001
ENSG00000170899	  0.001	  0.001
ENSG00000172339	  0.000	  0.001
ENSG00000240395	  0.000	  0.001
ENSG00000254251	  0.000	  0.001
ENSG00000249947	  0.000	  0.001
ENSG00000170122	  0.000	  0.001
ENSG00000187240	  0.000	  0.001
ENSG00000212743	  0.001	  0.001
ENSG00000261308	  0.001	  0.001
ENSG00000242445	  0.000	  0.001
ENSG00000116191	  0.000	  0.001
ENSG00000180155	  0.001	  0.001
ENSG00000205593	  0.001	  0.001
ENSG00000154447	  0.000	  0.001
ENSG00000173545	  0.001	  0.001
ENSG00000283646	  0.000	  0.001
ENSG00000248213	  0.000	  0.001
ENSG00000116991	  0.000	  0.001
ENSG00000148337	  0.001	  0.001
ENSG00000280234	  0.001	  0.001
ENSG00000107929	  0.000	  0.001
ENSG00000183873	  0.000	  0.001
ENSG00000198237	  0.000	  0.001
ENSG00000221817	  0.000	  0.001
ENSG00000027697	  0.001	  0.001
ENSG00000181350	  0.000	  0.001
ENSG00000152332	  0.000	  0.001
ENSG00000152443	  0.000	  0.001
ENSG00000233178	  0.000	  0.001
ENSG00000163431	  0.001	  0.001
ENSG00000279227	  0.001	  0.001
ENSG00000135829	  0.001	  0.001
ENSG00000088038	  0.001	  0.001
ENSG00000134201	  0.001	  0.001
ENSG00000162729	  0.001	  0.001
ENSG00000148773	  0.000	  0.001
ENSG00000132196	  0.001	  0.001
ENSG00000165985	  0.000	  0.001
ENSG00000112309	  0.001	  0.001
ENSG00000091137	  0.000	  0.001
ENSG00000100239	  0.000	  0.001
ENSG00000075624	  0.000	  0.001
ENSG00000132274	  0.001	  0.001
ENSG00000182795	  0.001	  0.001
ENSG00000184544	  0.000	  0.001
ENSG00000206559	  0.000	  0.001
ENSG00000103021	  0.000	  0.001
ENSG00000280140	  0.000	  0.001
ENSG00000226432	  0.000	  0.001
ENSG00000143641	  0.001	  0.001
ENSG00000155906	  0.000	  0.001
ENSG00000111652	  0.001	  0.001
ENSG00000026297	  0.000	  0.001
ENSG00000100583	  0.001	  0.001
ENSG00000108064	  0.001	  0.001
ENSG00000112118	  0.000	  0.001
ENSG00000128829	  0.001	  0.001
ENSG00000203724	  0.001	  0.001
ENSG00000215271	  0.000	  0.001
ENSG00000196793	  0.000	  0.001
ENSG00000118515	  0.001	  0.001
ENSG00000271040	  0.001	  0.001
ENSG00000237181	  0.000	  0.001
ENSG00000141469	  0.000	  0.001
ENSG00000278053	  0.001	  0.001
ENSG00000232098	  0.000	  0.001
ENSG00000229367	  0.001	  0.001
ENSG00000228146	  0.001	  0.001
ENSG00000248980	  0.001	  0.001
ENSG00000198754	  0.000	  0.001
ENSG00000070770	  0.000	  0.001
ENSG00000141068	  0.000	  0.001
ENSG00000088451	  0.001	  0.001
ENSG00000167232	  0.000	  0.001
ENSG00000224261	  0.000	  0.001
ENSG00000150764	  0.000	  0.001
ENSG00000242262	  0.001	  0.001
ENSG00000234352	  0.001	  0.001
ENSG00000188243	  0.000	  0.001
ENSG00000282860	  0.000	  0.001
ENSG00000171109	  0.001	  0.001
ENSG00000243234	  0.000	  0.001
ENSG00000229589	  0.000	  0.001
ENSG00000016402	  0.000	  0.001
ENSG00000243746	  0.000	  0.001
ENSG00000268858	  0.001	  0.001
ENSG00000137494	  0.000	  0.001
ENSG00000107742	  0.001	  0.001
ENSG00000123892	  0.001	  0.001
ENSG00000178665	  0.001	  0.001
ENSG00000154153	  0.001	  0.001
ENSG00000132661	  0.000	  0.001
ENSG00000246089	  0.001	  0.001
ENSG00000197358	  0.000	  0.001
ENSG00000095321	  0.001	  0.001
ENSG00000251429	  0.000	  0.001
ENSG00000127337	  0.001	  0.001
ENSG00000164604	  0.001	  0.001
ENSG00000122873	  0.000	  0.001
ENSG00000225938	  0.001	  0.001
ENSG00000170624	  0.000	  0.001
ENSG00000178295	  0.000	  0.001
ENSG00000216906	  0.000	  0.001
ENSG00000211966	  0.001	  0.001
ENSG00000277135	  0.000	  0.001
ENSG00000086102	  0.001	  0.001
ENSG00000109689	  0.000	  0.001
ENSG00000004660	  0.001	  0.001
ENSG00000051596	  0.001	  0.001
ENSG00000100483	  0.000	  0.001
ENSG00000237586	  0.000	  0.001
ENSG00000279640	  0.001	  0.001
ENSG00000099260	  0.000	  0.001
ENSG00000167157	  0.000	  0.001
ENSG00000211959	  0.000	  0.001
ENSG00000156735	  0.000	  0.001
ENSG00000197935	  0.000	  0.001
ENSG00000269867	  0.000	  0.001
ENSG00000047346	  0.000	  0.001
ENSG00000225968	  0.000	  0.001
ENSG00000163138	  0.000	  0.001
ENSG00000253848	  0.000	  0.001
ENSG00000275004	  0.000	  0.001
ENSG00000283265	  0.000	  0.001
ENSG00000205903	  0.000	  0.001
ENSG00000148019	  0.001	  0.001
ENSG00000258819	  0.000	  0.001
ENSG00000248019	  0.000	  0.001
ENSG00000273035	  0.000	  0.001
ENSG00000185947	  0.000	  0.001
ENSG00000282508	  0.001	  0.001
ENSG00000074416	  0.001	  0.001
ENSG00000165028	  0.000	  0.001
ENSG00000168152	  0.000	  0.001
ENSG00000105227	  0.000	  0.001
ENSG00000245970	  0.000	  0.001
ENSG00000261251	  0.000	  0.001
ENSG00000198912	  0.000	  0.001
ENSG00000281969	  0.000	  0.001
ENSG00000176399	  0.001	  0.001
ENSG00000091592	  0.000	  0.001
ENSG00000272293	  0.000	  0.001
ENSG00000230018	  0.000	  0.001
ENSG00000234432	  0.001	  0.001
ENSG00000224003	  0.000	  0.001
ENSG00000140009	  0.000	  0.001
ENSG00000165548	  0.001	  0.001
ENSG00000205364	  0.001	  0.001
ENSG00000274956	  0.000	  0.001
ENSG00000189308	  0.000	  0.001
ENSG00000218208	  0.000	  0.001
ENSG00000278615	  0.000	  0.001
ENSG00000139567	  0.001	  0.001
ENSG00000205740	  0.000	  0.001
ENSG00000237310	  0.001	  0.001
ENSG00000131042	  0.001	  0.001
ENSG00000117595	  0.000	  0.001
ENSG00000081026	  0.000	  0.001
ENSG00000143578	  0.000	  0.001
ENSG00000171241	  0.000	  0.001
ENSG00000269397	  0.000	  0.001
ENSG00000213613	  0.000	  0.001
ENSG00000148339	  0.000	  0.001
ENSG00000211772	  0.001	  0.001
ENSG00000260628	  0.000	  0.001
ENSG00000118217	  0.000	  0.001
ENSG00000273203	  0.000	  0.001
ENSG00000232645	  0.000	  0.001
ENSG00000214776	  0.000	  0.001
ENSG00000128266	  0.000	  0.001
ENSG00000145723	  0.000	  0.001
ENSG00000248431	  0.000	  0.001
ENSG00000187866	  0.000	  0.001
ENSG00000231249	  0.001	  0.001
ENSG00000163320	  0.001	  0.001
ENSG00000064115	  0.001	  0.001
ENSG00000145362	  0.000	  0.001
ENSG00000171208	  0.000	  0.001
ENSG00000141384	  0.000	  0.001
ENSG00000172594	  0.001	  0.001
ENSG00000229081	  0.001	  0.001
ENSG00000137996	  0.000	  0.001
ENSG00000254224	  0.000	  0.001
ENSG00000230798	  0.000	  0.001
ENSG00000270270	  0.000	  0.001
ENSG00000027869	  0.001	  0.001
ENSG00000266304	  0.000	  0.001
ENSG00000138448	  0.000	  0.001
ENSG00000106028	  0.000	  0.001
ENSG00000225527	  0.000	  0.001
ENSG00000143811	  0.001	  0.001
ENSG00000073282	  0.001	  0.001
ENSG00000148356	  0.000	  0.001
ENSG00000158089	  0.000	  0.001
ENSG00000268392	  0.000	  0.001
ENSG00000164904	  0.001	  0.001
ENSG00000180353	  0.000	  0.001
ENSG00000234684	  0.000	  0.001
ENSG00000185115	  0.000	  0.001
ENSG00000188368	  0.000	  0.001
ENSG00000260747	  0.000	  0.001
ENSG00000231013	  0.000	  0.001
ENSG00000173253	  0.001	  0.001
ENSG00000171119	  0.000	  0.001
ENSG00000274512	  0.001	  0.001
ENSG00000169715	  0.001	  0.001
ENSG00000137497	  0.000	  0.001
ENSG00000133103	  0.001	  0.001
ENSG00000072756	  0.001	  0.001
ENSG00000104147	  0.000	  0.001
ENSG00000231964	  0.000	  0.001
ENSG00000251143	  0.000	  0.001
ENSG00000105048	  0.001	  0.001
ENSG00000142765	  0.001	  0.001
ENSG00000197261	  0.000	  0.001
ENSG00000184616	  0.001	  0.001
ENSG00000168724	  0.000	  0.001
ENSG00000139117	  0.000	  0.001
ENSG00000180574	  0.000	  0.001
ENSG00000173295	  0.001	  0.001
ENSG00000249116	  0.000	  0.001
ENSG00000040487	  0.000	  0.001
ENSG00000227176	  0.000	  0.001
ENSG00000065150	  0.000	  0.001
ENSG00000238755	  0.000	  0.001
ENSG00000116752	  0.000	  0.001
ENSG00000154102	  0.001	  0.001
ENSG00000183340	  0.000	  0.001
ENSG00000230561	  0.000	  0.001
ENSG00000183977	  0.000	  0.001
ENSG00000127324	  0.001	  0.001
ENSG00000213062	  0.001	  0.001
ENSG00000259516	  0.000	  0.001
ENSG00000235295	  0.000	  0.001
ENSG00000137076	  0.000	  0.001
ENSG00000198416	  0.000	  0.001
ENSG00000268592	  0.001	  0.001
ENSG00000132434	  0.000	  0.001
ENSG00000105819	  0.000	  0.001
ENSG00000185442	  0.000	  0.001
ENSG00000185313	  0.001	  0.001
ENSG00000229204	  0.000	  0.001
ENSG00000224063	  0.000	  0.001
ENSG00000173218	  0.000	  0.001
ENSG00000164828	  0.000	  0.001
ENSG00000277218	  0.000	  0.001
ENSG00000010017	  0.000	  0.001
ENSG00000272316	  0.000	  0.001
ENSG00000104972	  0.000	  0.001
ENSG00000131591	  0.001	  0.001
ENSG00000115718	  0.001	  0.001
ENSG00000261474	  0.001	  0.001
ENSG00000211651	  0.000	  0.001
ENSG00000163735	  0.000	  0.001
ENSG00000276417	  0.000	  0.001
ENSG00000121578	  0.001	  0.001
ENSG00000162601	  0.000	  0.001
ENSG00000249755	  0.001	  0.001
ENSG00000279838	  0.000	  0.001
ENSG00000163568	  0.000	  0.001
ENSG00000122034	  0.000	  0.001
ENSG00000080493	  0.000	  0.001
ENSG00000152234	  0.000	  0.001
ENSG00000273723	  0.000	  0.001
ENSG00000152315	  0.001	  0.001
ENSG00000156170	  0.000	  0.001
ENSG00000151651	  0.000	  0.001
ENSG00000160392	  0.000	  0.001
ENSG00000274295	  0.000	  0.001
ENSG00000011600	  0.000	  0.001
ENSG00000178385	  0.000	  0.001
ENSG00000275393	  0.000	  0.001
ENSG00000279581	  0.001	  0.001
ENSG00000235997	  0.000	  0.001
ENSG00000239998	  0.000	  0.001
ENSG00000169762	  0.001	  0.001
ENSG00000187109	  0.001	  0.001
ENSG00000258424	  0.000	  0.001
ENSG00000256043	  0.000	  0.001
ENSG00000274307	  0.000	  0.001
ENSG00000211947	  0.000	  0.001
ENSG00000113161	  0.000	  0.001
ENSG00000235111	  0.000	  0.001
ENSG00000181885	  0.001	  0.001
ENSG00000278910	  0.000	  0.001
ENSG00000198771	  0.000	  0.001
ENSG00000172954	  0.000	  0.001
ENSG00000128536	  0.000	  0.001
ENSG00000186510	  0.000	  0.001
ENSG00000101638	  0.000	  0.001
ENSG00000162191	  0.000	  0.001
ENSG00000215548	  0.000	  0.001
ENSG00000198876	  0.000	  0.001
ENSG00000129625	  0.000	  0.001
ENSG00000246263	  0.000	  0.001
ENSG00000198538	  0.000	  0.001
ENSG00000151240	  0.000	  0.001
ENSG00000270672	  0.000	  0.001
ENSG00000213430	  0.000	  0.001
ENSG00000088448	  0.000	  0.001
ENSG00000274528	  0.000	  0.001
ENSG00000105501	  0.000	  0.001
ENSG00000172247	  0.000	  0.001
ENSG00000008394	  0.000	  0.001
ENSG00000168288	  0.000	  0.001
ENSG00000215210	  0.000	  0.001
ENSG00000177663	  0.001	  0.001
ENSG00000144649	  0.000	  0.001
ENSG00000273402	  0.000	  0.001
ENSG00000161921	  0.000	  0.001
ENSG00000170989	  0.001	  0.001
ENSG00000259657	  0.000	  0.001
ENSG00000214988	  0.000	  0.001
ENSG00000214194	  0.000	  0.001
ENSG00000101224	  0.001	  0.001
ENSG00000237125	  0.000	  0.001
ENSG00000249464	  0.000	  0.001
ENSG00000138286	  0.000	  0.001
ENSG00000188677	  0.001	  0.001
ENSG00000227582	  0.001	  0.001
ENSG00000105982	  0.001	  0.001
ENSG00000182175	  0.001	  0.001
ENSG00000227449	  0.000	  0.001
ENSG00000183741	  0.001	  0.001
ENSG00000136895	  0.000	  0.001
ENSG00000117143	  0.000	  0.001
ENSG00000021776	  0.000	  0.001
ENSG00000181404	  0.001	  0.001
ENSG00000186001	  0.000	  0.001
ENSG00000214293	  0.000	  0.001
ENSG00000160224	  0.001	  0.001
ENSG00000164219	  0.000	  0.001
ENSG00000066855	  0.000	  0.001
ENSG00000138050	  0.000	  0.001
ENSG00000267795	  0.000	  0.001
ENSG00000111664	  0.000	  0.001
ENSG00000103264	  0.001	  0.001
ENSG00000114450	  0.000	  0.001
ENSG00000122140	  0.000	  0.001
ENSG00000145423	  0.000	  0.001
ENSG00000198668	  0.000	  0.001
ENSG00000120742	  0.000	  0.001
ENSG00000255580	  0.000	  0.001
ENSG00000224831	  0.000	  0.001
ENSG00000248362	  0.000	  0.001
ENSG00000162669	  0.001	  0.001
ENSG00000116750	  0.000	  0.001
ENSG00000279267	  0.000	  0.001
ENSG00000259834	  0.000	  0.001
ENSG00000236349	  0.000	  0.001
ENSG00000150995	  0.000	  0.001
ENSG00000138674	  0.000	  0.001
ENSG00000205707	  0.000	  0.001
ENSG00000257557	  0.000	  0.001
ENSG00000087302	  0.000	  0.001
ENSG00000167555	  0.001	  0.001
ENSG00000226281	  0.000	  0.001
ENSG00000247121	  0.000	  0.001
ENSG00000180834	  0.000	  0.000
ENSG00000230872	  0.000	  0.000
ENSG00000169129	  0.000	  0.000
ENSG00000064787	  0.000	  0.000
ENSG00000166562	  0.000	  0.000
ENSG00000124875	  0.000	  0.000
ENSG00000138378	  0.000	  0.000
ENSG00000159496	  0.000	  0.000
ENSG00000254027	  0.000	  0.000
ENSG00000265778	  0.000	  0.000
ENSG00000160584	  0.000	  0.000
ENSG00000136877	  0.000	  0.000
ENSG00000215097	  0.000	  0.000
ENSG00000169744	  0.000	  0.000
ENSG00000119862	  0.000	  0.000
ENSG00000280132	  0.000	  0.000
ENSG00000251129	  0.000	  0.000
ENSG00000040341	  0.000	  0.000
ENSG00000161048	  0.000	  0.000
ENSG00000204179	  0.000	  0.000
ENSG00000164116	  0.000	  0.000
ENSG00000184349	  0.000	  0.000
ENSG00000113369	  0.000	  0.000
ENSG00000101439	  0.000	  0.000
ENSG00000171159	  0.000	  0.000
ENSG00000235978	  0.000	  0.000
ENSG00000188716	  0.000	  0.000
ENSG00000169021	  0.000	  0.000
ENSG00000198033	  0.000	  0.000
ENSG00000175048	  0.000	  0.000
ENSG00000273749	  0.000	  0.000
ENSG00000283633	  0.000	  0.000
ENSG00000168795	  0.000	  0.000
ENSG00000253688	  0.000	  0.000
ENSG00000237883	  0.000	  0.000
ENSG00000282393	  0.000	  0.000
ENSG00000163563	  0.000	  0.000
ENSG00000224897	  0.000	  0.000
ENSG00000086232	  0.000	  0.000
ENSG00000111644	  0.000	  0.000
ENSG00000259051	  0.000	  0.000
ENSG00000136240	  0.000	  0.000
ENSG00000107020	  0.000	  0.000
ENSG00000105497	  0.000	  0.000
ENSG00000196756	  0.000	  0.000
ENSG00000274667	  0.000	  0.000
ENSG00000114790	  0.000	  0.000
ENSG00000117543	  0.000	  0.000
ENSG00000175749	  0.000	  0.000
ENSG00000268225	  0.000	  0.000
ENSG00000087250	  0.000	  0.000
ENSG00000075618	  0.000	  0.000
ENSG00000173950	  0.000	  0.000
ENSG00000070669	  0.000	  0.000
ENSG00000121390	  0.000	  0.000
ENSG00000234690	  0.000	  0.000
ENSG00000137845	  0.000	  0.000
ENSG00000092421	  0.000	  0.000
ENSG00000114631	  0.000	  0.000
ENSG00000279716	  0.000	  0.000
ENSG00000163590	  0.000	  0.000
ENSG00000188636	  0.000	  0.000
ENSG00000256745	  0.000	  0.000
ENSG00000137857	  0.000	  0.000
ENSG00000137871	  0.000	  0.000
ENSG00000133627	  0.000	  0.000
ENSG00000171345	  0.000	  0.000
ENSG00000167554	  0.000	  0.000
ENSG00000252481	  0.000	  0.000
ENSG00000256433	  0.000	  0.000
ENSG00000135503	  0.000	  0.000
ENSG00000167110	  0.000	  0.000
ENSG00000223922	  0.000	  0.000
ENSG00000150048	  0.000	  0.000
ENSG00000273173	  0.000	  0.000
ENSG00000165832	  0.000	  0.000
ENSG00000197872	  0.000	  0.000
ENSG00000147894	  0.000	  0.000
ENSG00000266053	  0.000	  0.000
ENSG00000183853	  0.000	  0.000
ENSG00000205041	  0.000	  0.000
ENSG00000100288	  0.000	  0.000
ENSG00000113649	  0.000	  0.000
ENSG00000137806	  0.000	  0.000
ENSG00000153037	  0.000	  0.000
ENSG00000163104	  0.000	  0.000
ENSG00000100852	  0.000	  0.000
ENSG00000145388	  0.000	  0.000
ENSG00000137692	  0.000	  0.000
ENSG00000141480	  0.000	  0.000
ENSG00000135407	  0.000	  0.000
ENSG00000160818	  0.000	  0.000
ENSG00000156875	  0.000	  0.000
ENSG00000092871	  0.000	  0.000
ENSG00000147421	  0.000	  0.000
ENSG00000260337	  0.000	  0.000
ENSG00000184154	  0.000	  0.000
ENSG00000226564	  0.000	  0.000
ENSG00000277034	  0.000	  0.000
ENSG00000137947	  0.000	  0.000
ENSG00000270607	  0.000	  0.000
ENSG00000169507	  0.000	  0.000
ENSG00000122679	  0.000	  0.000
ENSG00000163738	  0.000	  0.000
ENSG00000135077	  0.000	  0.000
ENSG00000083828	  0.000	  0.000
ENSG00000103226	  0.000	  0.000
ENSG00000100299	  0.000	  0.000
ENSG00000108785	  0.000	  0.000
ENSG00000095002	  0.000	  0.000
ENSG00000070756	  0.000	  0.000
ENSG00000169813	  0.000	  0.000
ENSG00000138138	  0.000	  0.000
ENSG00000166535	  0.000	  0.000
ENSG00000217783	  0.000	  0.000
ENSG00000148484	  0.000	  0.000
ENSG00000215190	  0.000	  0.000
ENSG00000139874	  0.000	  0.000
ENSG00000074370	  0.000	  0.000
ENSG00000143157	  0.000	  0.000
ENSG00000158850	  0.000	  0.000
ENSG00000105887	  0.000	  0.000
ENSG00000166450	  0.000	  0.000
ENSG00000260456	  0.000	  0.000
ENSG00000187735	  0.000	  0.000
ENSG00000249898	  0.000	  0.000
ENSG00000273253	  0.000	  0.000
ENSG00000226440	  0.000	  0.000
ENSG00000219085	  0.000	  0.000
ENSG00000260097	  0.000	  0.000
ENSG00000196873	  0.000	  0.000
ENSG00000233858	  0.000	  0.000
ENSG00000164106	  0.000	  0.000
ENSG00000196187	  0.000	  0.000
ENSG00000235297	  0.000	  0.000
ENSG00000161905	  0.000	  0.000
ENSG00000197291	  0.000	  0.000
ENSG00000114480	  0.000	  0.000
ENSG00000139767	  0.000	  0.000
ENSG00000168398	  0.000	  0.000
ENSG00000164346	  0.000	  0.000
ENSG00000172264	  0.000	  0.000
ENSG00000261663	  0.000	  0.000
ENSG00000232194	  0.000	  0.000
ENSG00000154814	  0.000	  0.000
ENSG00000135362	  0.000	  0.000
ENSG00000205177	  0.000	  0.000
ENSG00000165092	  0.000	  0.000
