gene	RCP	LCP
ENSG00000260658	  0.001	  0.001
ENSG00000170954	  0.001	  0.001
ENSG00000110330	  0.001	  0.001
ENSG00000259392	  0.001	  0.001
ENSG00000065809	  0.001	  0.001
ENSG00000151835	  0.001	  0.001
ENSG00000129422	  0.000	  0.001
ENSG00000228828	  0.000	  0.001
ENSG00000273381	  0.001	  0.001
ENSG00000170271	  0.001	  0.001
ENSG00000253844	  0.000	  0.001
ENSG00000259366	  0.000	  0.001
ENSG00000114450	  0.001	  0.001
ENSG00000030419	  0.000	  0.001
ENSG00000162493	  0.001	  0.001
ENSG00000212899	  0.000	  0.001
ENSG00000062650	  0.001	  0.001
ENSG00000237357	  0.001	  0.001
ENSG00000165626	  0.000	  0.001
ENSG00000165507	  0.001	  0.001
ENSG00000228057	  0.001	  0.001
ENSG00000270871	  0.001	  0.001
ENSG00000008118	  0.001	  0.001
ENSG00000117600	  0.000	  0.001
ENSG00000272024	  0.000	  0.001
ENSG00000273375	  0.000	  0.001
ENSG00000071909	  0.001	  0.001
ENSG00000161642	  0.001	  0.001
ENSG00000278561	  0.001	  0.001
ENSG00000250848	  0.000	  0.001
ENSG00000178935	  0.001	  0.001
ENSG00000240541	  0.001	  0.001
ENSG00000275367	  0.001	  0.001
ENSG00000183963	  0.000	  0.001
ENSG00000139180	  0.001	  0.001
ENSG00000275004	  0.000	  0.001
ENSG00000240160	  0.001	  0.001
ENSG00000066084	  0.000	  0.001
ENSG00000261115	  0.001	  0.001
ENSG00000228614	  0.001	  0.001
ENSG00000244676	  0.001	  0.001
ENSG00000231006	  0.001	  0.001
ENSG00000254415	  0.001	  0.001
ENSG00000185946	  0.001	  0.001
ENSG00000162496	  0.001	  0.001
ENSG00000170832	  0.000	  0.001
ENSG00000198146	  0.001	  0.001
ENSG00000152684	  0.001	  0.001
ENSG00000233017	  0.001	  0.001
ENSG00000126243	  0.000	  0.001
ENSG00000215190	  0.000	  0.001
ENSG00000277072	  0.001	  0.001
ENSG00000163382	  0.001	  0.001
ENSG00000170906	  0.001	  0.001
ENSG00000275700	  0.001	  0.001
ENSG00000246526	  0.001	  0.001
ENSG00000104112	  0.000	  0.001
ENSG00000113263	  0.000	  0.001
ENSG00000115325	  0.000	  0.001
ENSG00000279419	  0.001	  0.001
ENSG00000249731	  0.001	  0.001
ENSG00000109180	  0.000	  0.001
ENSG00000185737	  0.001	  0.001
ENSG00000166415	  0.000	  0.001
ENSG00000088930	  0.001	  0.001
ENSG00000169598	  0.000	  0.001
ENSG00000170290	  0.000	  0.001
ENSG00000080493	  0.000	  0.001
ENSG00000115268	  0.001	  0.001
ENSG00000275832	  0.001	  0.001
ENSG00000249201	  0.001	  0.001
ENSG00000279434	  0.000	  0.001
ENSG00000163694	  0.001	  0.001
ENSG00000272799	  0.001	  0.001
ENSG00000277561	  0.001	  0.001
ENSG00000112769	  0.001	  0.001
ENSG00000145284	  0.000	  0.001
ENSG00000106772	  0.001	  0.001
ENSG00000139624	  0.000	  0.001
ENSG00000143742	  0.000	  0.001
ENSG00000242485	  0.001	  0.001
ENSG00000167311	  0.001	  0.001
ENSG00000130540	  0.000	  0.001
ENSG00000132256	  0.000	  0.001
ENSG00000174306	  0.001	  0.001
ENSG00000249915	  0.001	  0.001
ENSG00000214765	  0.001	  0.001
ENSG00000134716	  0.001	  0.001
ENSG00000171159	  0.001	  0.001
ENSG00000081041	  0.000	  0.001
ENSG00000226823	  0.001	  0.001
ENSG00000226476	  0.001	  0.001
ENSG00000231131	  0.001	  0.001
ENSG00000006128	  0.000	  0.001
ENSG00000223701	  0.000	  0.001
ENSG00000171703	  0.001	  0.001
ENSG00000204767	  0.001	  0.001
ENSG00000222898	  0.000	  0.001
ENSG00000188243	  0.000	  0.001
ENSG00000273888	  0.001	  0.001
ENSG00000183578	  0.000	  0.001
ENSG00000106367	  0.001	  0.001
ENSG00000267364	  0.001	  0.001
ENSG00000172995	  0.001	  0.001
ENSG00000273335	  0.001	  0.001
ENSG00000225391	  0.001	  0.001
ENSG00000279640	  0.001	  0.001
ENSG00000250882	  0.000	  0.001
ENSG00000109861	  0.000	  0.001
ENSG00000213020	  0.001	  0.001
ENSG00000229558	  0.000	  0.001
ENSG00000107372	  0.000	  0.001
ENSG00000163884	  0.001	  0.001
ENSG00000219565	  0.000	  0.001
ENSG00000163170	  0.001	  0.001
ENSG00000073331	  0.001	  0.001
ENSG00000163563	  0.000	  0.001
ENSG00000177710	  0.001	  0.001
ENSG00000241233	  0.000	  0.001
ENSG00000095794	  0.000	  0.001
ENSG00000144744	  0.001	  0.001
ENSG00000255893	  0.001	  0.001
ENSG00000224745	  0.000	  0.001
ENSG00000154114	  0.001	  0.001
ENSG00000145868	  0.000	  0.001
ENSG00000015171	  0.000	  0.001
ENSG00000100218	  0.001	  0.001
ENSG00000230943	  0.001	  0.001
ENSG00000186001	  0.000	  0.001
ENSG00000235169	  0.000	  0.001
ENSG00000111012	  0.000	  0.001
ENSG00000143226	  0.001	  0.001
ENSG00000213315	  0.000	  0.001
ENSG00000163006	  0.000	  0.001
ENSG00000139648	  0.001	  0.001
ENSG00000255986	  0.001	  0.001
ENSG00000164953	  0.000	  0.001
ENSG00000147996	  0.001	  0.001
ENSG00000162729	  0.001	  0.001
ENSG00000259668	  0.001	  0.001
ENSG00000187642	  0.000	  0.001
ENSG00000275066	  0.001	  0.001
ENSG00000217733	  0.001	  0.001
ENSG00000168765	  0.001	  0.001
ENSG00000162409	  0.001	  0.001
ENSG00000281772	  0.000	  0.001
ENSG00000038295	  0.001	  0.001
ENSG00000265487	  0.000	  0.001
ENSG00000231767	  0.000	  0.001
ENSG00000164825	  0.001	  0.001
ENSG00000113262	  0.001	  0.001
ENSG00000260572	  0.000	  0.001
ENSG00000116337	  0.000	  0.001
ENSG00000258926	  0.001	  0.001
ENSG00000172023	  0.001	  0.001
ENSG00000236976	  0.000	  0.001
ENSG00000196358	  0.001	  0.001
ENSG00000231755	  0.000	  0.001
ENSG00000122224	  0.001	  0.001
ENSG00000110203	  0.001	  0.001
ENSG00000156675	  0.001	  0.001
ENSG00000272812	  0.001	  0.001
ENSG00000146648	  0.001	  0.001
ENSG00000119392	  0.001	  0.001
ENSG00000168724	  0.000	  0.001
ENSG00000231507	  0.001	  0.001
ENSG00000233791	  0.001	  0.001
ENSG00000241666	  0.001	  0.001
ENSG00000165731	  0.001	  0.001
ENSG00000259397	  0.001	  0.001
ENSG00000047346	  0.001	  0.001
ENSG00000100739	  0.001	  0.001
ENSG00000261868	  0.000	  0.001
ENSG00000227375	  0.001	  0.001
ENSG00000166582	  0.001	  0.001
ENSG00000162757	  0.000	  0.001
ENSG00000131732	  0.000	  0.001
ENSG00000104974	  0.000	  0.001
ENSG00000272391	  0.001	  0.001
ENSG00000263307	  0.000	  0.001
ENSG00000105568	  0.000	  0.001
ENSG00000258917	  0.000	  0.001
ENSG00000140157	  0.001	  0.001
ENSG00000174007	  0.001	  0.001
ENSG00000187166	  0.000	  0.001
ENSG00000215908	  0.001	  0.001
ENSG00000151553	  0.000	  0.001
ENSG00000244425	  0.001	  0.001
ENSG00000260261	  0.001	  0.001
ENSG00000254641	  0.001	  0.001
ENSG00000268584	  0.000	  0.001
ENSG00000112144	  0.001	  0.001
ENSG00000223621	  0.000	  0.001
ENSG00000225361	  0.001	  0.001
ENSG00000177663	  0.001	  0.001
ENSG00000197149	  0.000	  0.001
ENSG00000171016	  0.001	  0.001
ENSG00000270170	  0.001	  0.001
ENSG00000237135	  0.001	  0.001
ENSG00000158417	  0.000	  0.001
ENSG00000225731	  0.001	  0.001
ENSG00000146676	  0.000	  0.001
ENSG00000172888	  0.001	  0.001
ENSG00000224185	  0.001	  0.001
ENSG00000188185	  0.001	  0.001
ENSG00000169474	  0.000	  0.001
ENSG00000129595	  0.001	  0.001
ENSG00000283886	  0.001	  0.001
ENSG00000270426	  0.001	  0.001
ENSG00000135899	  0.001	  0.001
ENSG00000267248	  0.001	  0.001
ENSG00000179387	  0.000	  0.001
ENSG00000277161	  0.000	  0.001
ENSG00000131013	  0.000	  0.001
ENSG00000133055	  0.001	  0.001
ENSG00000233355	  0.001	  0.001
ENSG00000264714	  0.001	  0.001
ENSG00000256806	  0.000	  0.001
ENSG00000106018	  0.000	  0.001
ENSG00000226808	  0.000	  0.001
ENSG00000272209	  0.001	  0.001
ENSG00000112659	  0.001	  0.001
ENSG00000197140	  0.001	  0.001
ENSG00000150527	  0.000	  0.001
ENSG00000269915	  0.000	  0.001
ENSG00000116014	  0.001	  0.001
ENSG00000170949	  0.001	  0.001
ENSG00000115318	  0.000	  0.001
ENSG00000150787	  0.000	  0.001
ENSG00000111962	  0.001	  0.001
ENSG00000198358	  0.001	  0.001
ENSG00000250125	  0.000	  0.001
ENSG00000198538	  0.001	  0.001
ENSG00000163993	  0.001	  0.001
ENSG00000135821	  0.000	  0.001
ENSG00000242198	  0.000	  0.001
ENSG00000138964	  0.001	  0.001
ENSG00000213057	  0.000	  0.001
ENSG00000150656	  0.001	  0.001
ENSG00000185722	  0.000	  0.001
ENSG00000165868	  0.001	  0.001
ENSG00000121361	  0.000	  0.001
ENSG00000118900	  0.001	  0.001
ENSG00000118412	  0.000	  0.001
ENSG00000153827	  0.000	  0.001
ENSG00000165379	  0.001	  0.001
ENSG00000273160	  0.000	  0.001
ENSG00000106278	  0.000	  0.001
ENSG00000145715	  0.000	  0.001
ENSG00000217783	  0.000	  0.001
ENSG00000146151	  0.000	  0.001
ENSG00000100299	  0.001	  0.001
ENSG00000276386	  0.001	  0.001
ENSG00000281016	  0.000	  0.001
ENSG00000201302	  0.000	  0.001
ENSG00000256061	  0.001	  0.001
ENSG00000238198	  0.000	  0.001
ENSG00000233297	  0.001	  0.001
ENSG00000115295	  0.000	  0.001
ENSG00000211448	  0.001	  0.001
ENSG00000170425	  0.001	  0.001
ENSG00000132702	  0.000	  0.001
ENSG00000249485	  0.000	  0.001
ENSG00000178665	  0.000	  0.001
ENSG00000268225	  0.001	  0.001
ENSG00000139675	  0.000	  0.001
ENSG00000165055	  0.001	  0.001
ENSG00000186815	  0.000	  0.001
ENSG00000114796	  0.000	  0.001
ENSG00000259322	  0.001	  0.001
ENSG00000161558	  0.001	  0.001
ENSG00000116266	  0.000	  0.001
ENSG00000283633	  0.001	  0.001
ENSG00000145687	  0.001	  0.001
ENSG00000260589	  0.001	  0.001
ENSG00000123427	  0.001	  0.001
ENSG00000198417	  0.001	  0.001
ENSG00000081721	  0.000	  0.001
ENSG00000168876	  0.000	  0.001
ENSG00000104442	  0.000	  0.001
ENSG00000141570	  0.001	  0.001
ENSG00000212935	  0.000	  0.001
ENSG00000173726	  0.000	  0.001
ENSG00000109113	  0.001	  0.001
ENSG00000163216	  0.000	  0.001
ENSG00000225963	  0.001	  0.001
ENSG00000271075	  0.000	  0.001
ENSG00000276663	  0.001	  0.001
ENSG00000145242	  0.000	  0.001
ENSG00000277737	  0.000	  0.001
ENSG00000148339	  0.000	  0.001
ENSG00000123064	  0.000	  0.001
ENSG00000231249	  0.001	  0.001
ENSG00000057468	  0.001	  0.001
ENSG00000185966	  0.001	  0.001
ENSG00000099821	  0.001	  0.001
ENSG00000249626	  0.001	  0.001
ENSG00000160993	  0.000	  0.001
ENSG00000271474	  0.001	  0.001
ENSG00000173821	  0.001	  0.001
ENSG00000234665	  0.001	  0.001
ENSG00000173295	  0.001	  0.001
ENSG00000213753	  0.001	  0.001
ENSG00000185420	  0.001	  0.001
ENSG00000229456	  0.000	  0.001
ENSG00000136098	  0.000	  0.001
ENSG00000279929	  0.001	  0.001
ENSG00000178295	  0.001	  0.001
ENSG00000100077	  0.000	  0.001
ENSG00000138279	  0.000	  0.001
ENSG00000254153	  0.001	  0.001
ENSG00000227718	  0.001	  0.001
ENSG00000074181	  0.000	  0.001
ENSG00000186889	  0.001	  0.001
ENSG00000091651	  0.000	  0.001
ENSG00000180257	  0.001	  0.001
ENSG00000136522	  0.000	  0.001
ENSG00000161920	  0.000	  0.001
ENSG00000132185	  0.001	  0.001
ENSG00000150753	  0.000	  0.001
ENSG00000187185	  0.000	  0.001
ENSG00000261211	  0.001	  0.001
ENSG00000184371	  0.001	  0.001
ENSG00000165983	  0.001	  0.001
ENSG00000136111	  0.001	  0.001
ENSG00000167106	  0.000	  0.001
ENSG00000274419	  0.001	  0.001
ENSG00000099822	  0.000	  0.001
ENSG00000138709	  0.000	  0.001
ENSG00000224687	  0.001	  0.001
ENSG00000251023	  0.000	  0.001
ENSG00000105971	  0.001	  0.001
ENSG00000242687	  0.001	  0.001
ENSG00000153820	  0.000	  0.001
ENSG00000049167	  0.000	  0.001
ENSG00000173406	  0.000	  0.001
ENSG00000272760	  0.001	  0.001
ENSG00000011454	  0.000	  0.001
ENSG00000138468	  0.000	  0.001
ENSG00000171431	  0.001	  0.001
ENSG00000164627	  0.000	  0.001
ENSG00000111676	  0.000	  0.001
ENSG00000228166	  0.000	  0.001
ENSG00000117114	  0.000	  0.001
ENSG00000224239	  0.000	  0.001
ENSG00000261614	  0.000	  0.001
ENSG00000129197	  0.000	  0.001
ENSG00000228043	  0.001	  0.001
ENSG00000162631	  0.001	  0.001
ENSG00000198842	  0.001	  0.001
ENSG00000224746	  0.000	  0.001
ENSG00000104723	  0.000	  0.001
ENSG00000128595	  0.001	  0.001
ENSG00000151892	  0.001	  0.001
ENSG00000133858	  0.000	  0.001
ENSG00000214318	  0.001	  0.001
ENSG00000198771	  0.001	  0.001
ENSG00000163739	  0.000	  0.001
ENSG00000184139	  0.000	  0.001
ENSG00000213539	  0.000	  0.001
ENSG00000160209	  0.001	  0.001
ENSG00000273001	  0.000	  0.001
ENSG00000160886	  0.000	  0.001
ENSG00000136738	  0.000	  0.001
ENSG00000259826	  0.001	  0.001
ENSG00000151790	  0.000	  0.001
ENSG00000163002	  0.000	  0.001
ENSG00000159596	  0.000	  0.001
ENSG00000180785	  0.001	  0.001
ENSG00000128422	  0.001	  0.001
ENSG00000188803	  0.001	  0.001
ENSG00000160991	  0.001	  0.001
ENSG00000144908	  0.000	  0.001
ENSG00000261377	  0.001	  0.001
ENSG00000111729	  0.001	  0.001
ENSG00000171360	  0.000	  0.001
ENSG00000214826	  0.001	  0.001
ENSG00000090621	  0.000	  0.001
ENSG00000240237	  0.000	  0.001
ENSG00000135218	  0.000	  0.001
ENSG00000131042	  0.001	  0.001
ENSG00000111885	  0.000	  0.001
ENSG00000258998	  0.000	  0.001
ENSG00000229370	  0.001	  0.001
ENSG00000166922	  0.000	  0.001
ENSG00000280132	  0.001	  0.001
ENSG00000186676	  0.000	  0.001
ENSG00000088899	  0.001	  0.001
ENSG00000186976	  0.001	  0.001
ENSG00000163975	  0.001	  0.001
ENSG00000145016	  0.000	  0.001
ENSG00000223711	  0.001	  0.001
ENSG00000260766	  0.001	  0.001
ENSG00000197619	  0.000	  0.001
ENSG00000231648	  0.001	  0.001
ENSG00000068383	  0.000	  0.001
ENSG00000224543	  0.000	  0.001
ENSG00000187024	  0.000	  0.001
ENSG00000272282	  0.001	  0.001
ENSG00000159527	  0.000	  0.001
ENSG00000225872	  0.001	  0.001
ENSG00000111664	  0.001	  0.001
ENSG00000185900	  0.000	  0.001
ENSG00000164270	  0.000	  0.001
ENSG00000253582	  0.000	  0.001
ENSG00000255622	  0.000	  0.001
ENSG00000138594	  0.000	  0.001
ENSG00000149311	  0.000	  0.001
ENSG00000233705	  0.000	  0.001
ENSG00000144857	  0.000	  0.001
ENSG00000198443	  0.000	  0.001
ENSG00000280212	  0.000	  0.001
ENSG00000230946	  0.000	  0.001
ENSG00000270432	  0.000	  0.001
ENSG00000157168	  0.001	  0.001
ENSG00000092871	  0.001	  0.001
ENSG00000125810	  0.000	  0.001
ENSG00000224861	  0.000	  0.001
ENSG00000171860	  0.001	  0.001
ENSG00000254469	  0.000	  0.001
ENSG00000228470	  0.001	  0.001
ENSG00000246548	  0.001	  0.001
ENSG00000260114	  0.000	  0.001
ENSG00000150779	  0.000	  0.001
ENSG00000145794	  0.000	  0.001
ENSG00000233144	  0.000	  0.001
ENSG00000206190	  0.001	  0.001
ENSG00000275450	  0.001	  0.001
ENSG00000136840	  0.000	  0.001
ENSG00000269989	  0.000	  0.001
ENSG00000130701	  0.000	  0.001
ENSG00000050767	  0.000	  0.001
ENSG00000257829	  0.000	  0.001
ENSG00000119231	  0.001	  0.001
ENSG00000142765	  0.001	  0.001
ENSG00000216977	  0.000	  0.001
ENSG00000279636	  0.000	  0.001
ENSG00000154380	  0.000	  0.001
ENSG00000146966	  0.001	  0.001
ENSG00000167130	  0.000	  0.001
ENSG00000033100	  0.000	  0.001
ENSG00000254396	  0.001	  0.001
ENSG00000154743	  0.001	  0.001
ENSG00000240370	  0.000	  0.001
ENSG00000070718	  0.001	  0.001
ENSG00000257851	  0.000	  0.001
ENSG00000065135	  0.000	  0.001
ENSG00000205362	  0.000	  0.001
ENSG00000105516	  0.000	  0.001
ENSG00000115107	  0.001	  0.001
ENSG00000139292	  0.000	  0.001
ENSG00000005156	  0.000	  0.001
ENSG00000274765	  0.001	  0.001
ENSG00000229124	  0.000	  0.001
ENSG00000273151	  0.001	  0.001
ENSG00000213658	  0.000	  0.001
ENSG00000168303	  0.001	  0.001
ENSG00000137996	  0.000	  0.001
ENSG00000173812	  0.001	  0.001
ENSG00000156875	  0.000	  0.001
ENSG00000239857	  0.000	  0.001
ENSG00000232685	  0.000	  0.001
ENSG00000236375	  0.000	  0.001
ENSG00000188266	  0.000	  0.001
ENSG00000104635	  0.000	  0.001
ENSG00000152422	  0.001	  0.001
ENSG00000152234	  0.000	  0.001
ENSG00000070778	  0.001	  0.001
ENSG00000172613	  0.000	  0.001
ENSG00000184434	  0.000	  0.001
ENSG00000069493	  0.000	  0.001
ENSG00000230937	  0.001	  0.001
ENSG00000136816	  0.000	  0.001
ENSG00000134262	  0.001	  0.001
ENSG00000225893	  0.000	  0.001
ENSG00000189058	  0.001	  0.001
ENSG00000260846	  0.001	  0.001
ENSG00000169871	  0.001	  0.001
ENSG00000138641	  0.000	  0.001
ENSG00000278107	  0.001	  0.001
ENSG00000223872	  0.001	  0.001
ENSG00000197683	  0.000	  0.001
ENSG00000110723	  0.000	  0.001
ENSG00000188100	  0.001	  0.001
ENSG00000158769	  0.001	  0.001
ENSG00000185220	  0.001	  0.001
ENSG00000119969	  0.000	  0.001
ENSG00000198920	  0.000	  0.001
ENSG00000135913	  0.000	  0.001
ENSG00000152492	  0.000	  0.001
ENSG00000172890	  0.001	  0.001
ENSG00000271817	  0.001	  0.001
ENSG00000276571	  0.000	  0.001
ENSG00000111679	  0.001	  0.001
ENSG00000270885	  0.000	  0.001
ENSG00000115368	  0.000	  0.001
ENSG00000214946	  0.001	  0.001
ENSG00000088305	  0.000	  0.001
ENSG00000154760	  0.000	  0.001
ENSG00000124575	  0.000	  0.001
ENSG00000005469	  0.001	  0.001
ENSG00000272556	  0.000	  0.001
ENSG00000270765	  0.000	  0.001
ENSG00000197782	  0.000	  0.001
ENSG00000136240	  0.000	  0.001
ENSG00000065970	  0.001	  0.001
ENSG00000182405	  0.001	  0.001
ENSG00000234715	  0.000	  0.001
ENSG00000182366	  0.000	  0.001
ENSG00000173110	  0.000	  0.001
ENSG00000228399	  0.001	  0.001
ENSG00000066855	  0.000	  0.001
ENSG00000164961	  0.001	  0.001
ENSG00000117479	  0.000	  0.001
ENSG00000182585	  0.000	  0.001
ENSG00000256091	  0.000	  0.001
ENSG00000251455	  0.000	  0.001
ENSG00000120162	  0.000	  0.001
ENSG00000137124	  0.001	  0.001
ENSG00000261996	  0.000	  0.001
ENSG00000169715	  0.001	  0.001
ENSG00000145975	  0.000	  0.001
ENSG00000273312	  0.001	  0.001
ENSG00000173218	  0.000	  0.001
ENSG00000143536	  0.001	  0.001
ENSG00000100644	  0.000	  0.001
ENSG00000253715	  0.000	  0.001
ENSG00000134201	  0.001	  0.001
ENSG00000164066	  0.001	  0.001
ENSG00000138660	  0.001	  0.001
ENSG00000162188	  0.000	  0.001
ENSG00000171763	  0.001	  0.001
ENSG00000235529	  0.001	  0.001
ENSG00000233765	  0.001	  0.001
ENSG00000170549	  0.001	  0.001
ENSG00000231419	  0.000	  0.001
ENSG00000277977	  0.001	  0.001
ENSG00000145495	  0.000	  0.001
ENSG00000113805	  0.000	  0.001
ENSG00000248019	  0.000	  0.001
ENSG00000221970	  0.001	  0.001
ENSG00000171700	  0.001	  0.001
ENSG00000114209	  0.000	  0.001
ENSG00000278845	  0.001	  0.001
ENSG00000260549	  0.001	  0.001
ENSG00000095319	  0.000	  0.001
ENSG00000241258	  0.000	  0.001
ENSG00000240021	  0.001	  0.001
ENSG00000268858	  0.001	  0.001
ENSG00000241127	  0.000	  0.001
ENSG00000175356	  0.001	  0.001
ENSG00000136122	  0.001	  0.001
ENSG00000112394	  0.000	  0.001
ENSG00000069998	  0.000	  0.001
ENSG00000254239	  0.001	  0.001
ENSG00000073146	  0.000	  0.001
ENSG00000169252	  0.001	  0.001
ENSG00000197646	  0.001	  0.001
ENSG00000277135	  0.001	  0.001
ENSG00000236700	  0.000	  0.001
ENSG00000229474	  0.001	  0.001
ENSG00000273771	  0.000	  0.001
ENSG00000183729	  0.000	  0.001
ENSG00000212722	  0.000	  0.001
ENSG00000188641	  0.000	  0.001
ENSG00000236830	  0.000	  0.001
ENSG00000169330	  0.001	  0.001
ENSG00000253507	  0.001	  0.001
ENSG00000158161	  0.000	  0.001
ENSG00000165006	  0.000	  0.001
ENSG00000205560	  0.001	  0.001
ENSG00000105427	  0.000	  0.001
ENSG00000259330	  0.000	  0.001
ENSG00000143811	  0.001	  0.001
ENSG00000235641	  0.001	  0.001
ENSG00000052723	  0.000	  0.001
ENSG00000105048	  0.001	  0.001
ENSG00000249035	  0.000	  0.001
ENSG00000240005	  0.001	  0.001
ENSG00000085644	  0.000	  0.001
ENSG00000143376	  0.001	  0.001
ENSG00000178772	  0.001	  0.001
ENSG00000071246	  0.000	  0.001
ENSG00000202343	  0.000	  0.001
ENSG00000155100	  0.000	  0.001
ENSG00000275198	  0.000	  0.001
ENSG00000150471	  0.000	  0.001
ENSG00000138061	  0.001	  0.001
ENSG00000232023	  0.000	  0.001
ENSG00000150594	  0.000	  0.001
ENSG00000137693	  0.000	  0.001
ENSG00000172667	  0.000	  0.001
ENSG00000109689	  0.001	  0.001
ENSG00000077498	  0.000	  0.001
ENSG00000123612	  0.001	  0.001
ENSG00000204055	  0.000	  0.001
ENSG00000213430	  0.001	  0.001
ENSG00000124615	  0.000	  0.001
ENSG00000237238	  0.001	  0.001
ENSG00000155115	  0.001	  0.001
ENSG00000214106	  0.001	  0.001
ENSG00000196428	  0.000	  0.001
ENSG00000139629	  0.001	  0.001
ENSG00000178199	  0.000	  0.001
ENSG00000121749	  0.000	  0.001
ENSG00000254027	  0.000	  0.001
ENSG00000241015	  0.001	  0.001
ENSG00000154330	  0.001	  0.001
ENSG00000205041	  0.001	  0.001
ENSG00000076650	  0.000	  0.001
ENSG00000105219	  0.000	  0.001
ENSG00000164093	  0.000	  0.001
ENSG00000257923	  0.001	  0.001
ENSG00000096092	  0.000	  0.001
ENSG00000140853	  0.001	  0.001
ENSG00000232815	  0.001	  0.001
ENSG00000235033	  0.000	  0.001
ENSG00000175283	  0.000	  0.001
ENSG00000230732	  0.001	  0.001
ENSG00000243650	  0.001	  0.001
ENSG00000185652	  0.001	  0.001
ENSG00000229367	  0.000	  0.001
ENSG00000146352	  0.000	  0.001
ENSG00000237513	  0.000	  0.001
ENSG00000131941	  0.000	  0.001
ENSG00000262370	  0.000	  0.001
ENSG00000273247	  0.000	  0.001
ENSG00000213236	  0.000	  0.001
ENSG00000120798	  0.001	  0.001
ENSG00000138650	  0.000	  0.001
ENSG00000140955	  0.001	  0.001
ENSG00000246089	  0.000	  0.001
ENSG00000273837	  0.001	  0.001
ENSG00000244151	  0.001	  0.001
ENSG00000115514	  0.000	  0.001
ENSG00000256338	  0.000	  0.001
ENSG00000119383	  0.000	  0.001
ENSG00000204434	  0.000	  0.001
ENSG00000169019	  0.000	  0.001
ENSG00000244476	  0.000	  0.001
ENSG00000164120	  0.001	  0.001
ENSG00000129625	  0.001	  0.001
ENSG00000180155	  0.001	  0.001
ENSG00000215595	  0.000	  0.001
ENSG00000101493	  0.001	  0.001
ENSG00000101161	  0.001	  0.001
ENSG00000100504	  0.001	  0.001
ENSG00000226580	  0.000	  0.001
ENSG00000205356	  0.000	  0.001
ENSG00000135842	  0.000	  0.001
ENSG00000166188	  0.000	  0.001
ENSG00000147853	  0.001	  0.001
ENSG00000143631	  0.000	  0.001
ENSG00000271427	  0.000	  0.001
ENSG00000107614	  0.000	  0.001
ENSG00000148690	  0.000	  0.001
ENSG00000112290	  0.000	  0.001
ENSG00000132507	  0.000	  0.001
ENSG00000117505	  0.000	  0.001
ENSG00000150540	  0.000	  0.001
ENSG00000118513	  0.000	  0.001
ENSG00000275393	  0.000	  0.001
ENSG00000042088	  0.001	  0.001
ENSG00000136878	  0.000	  0.001
ENSG00000256069	  0.000	  0.001
ENSG00000256433	  0.001	  0.001
ENSG00000249898	  0.000	  0.001
ENSG00000133107	  0.000	  0.001
ENSG00000240386	  0.000	  0.001
ENSG00000148341	  0.000	  0.001
ENSG00000248323	  0.000	  0.001
